-5.0,3.52531968485123
-4.75,26.58795242001176
-4.5,-4.7440085130773975
-4.25,-2.241708226626368
-4.0,-1.529885959861079
-3.75,-1.2186837546140337
-3.5,-1.0678548117693683
-3.25,-1.0059033523674732
-3.0,-1.0100993531765579
-2.75,-1.0818982132148214
-2.5,-1.2482230892317703
-2.25,-1.5919151655487
-2.0,-2.4029843588418336
-1.75,-5.609945504857352
-1.5,14.136937865605276
-1.25,3.1713151373000064
-1.0,1.8508120972192188
-0.75,1.3667176935108283
-0.5,1.1394965582684111
-0.25,1.0320854311037115
0.0,0.9999964574282637
0.25,1.0320844608319533
0.5,1.1395004813494003
0.75,1.3667019897326491
1.0,1.8508023610471973
1.25,3.1713569970715185
1.5,14.136835864559636
1.75,-5.6102707586846465
2.0,-2.4029948954622293
2.25,-1.5919167857551875
2.5,-1.248217851413888
2.75,-1.0818968537094684
3.0,-1.0101073837344432
3.25,-1.0058975360481262
3.5,-1.06785596976269
3.75,-1.2186867096205338
4.0,-1.5298845961997563
4.25,-2.2417028706185276
4.5,-4.743760273071163
4.75,26.59466762614496
5.0,3.525257458101505
