1.0E-5,-7.153386403449185
0.25001,-0.8613281198072837
0.5000100000000001,-0.43066367521766885
0.7500100000000001,-0.17873852103492202
1.00001,0.0
1.25001,0.13865189673761266
1.50001,0.2519338503674121
1.75001,0.34771136179984896
2.00001,0.4306792082049003
2.25001,0.5038618818560447
2.50001,0.5693259555785574
2.75001,0.6285453924915161
3.00001,0.6826079389655622
3.25001,0.7323413622075119
3.50001,0.7783872603003377
3.75001,0.8212549357239268
4.00001,0.8613545257106996
4.25001,0.8990228111533557
4.50001,0.9345373779659495
4.75001,0.9681308065756474
